Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s]
1/4/2015 6:50,2,0,172,3.75,4194304,1224317,29.19,0,14,54,12,45
1/4/2015 6:55,2,0,167,3.66,4194304,1243611,29.65,0,17,54,9,21
1/4/2015 7:00,2,0,158,3.44,4194304,1103941,26.32,0,15,54,12,49
1/4/2015 7:05,2,0,154,3.36,4194304,1067450,25.45,0,16,54,2,11
1/4/2015 7:10,2,0,153,3.34,4194304,981048,23.39,0,15,54,2,11
1/4/2015 7:15,2,0,151,3.31,4194304,1048157,24.99,0,15,54,2,11
1/4/2015 7:20,2,0,154,3.37,4194304,936169,22.32,0,14,54,2,11
1/4/2015 7:25,2,0,151,3.3,4194304,1031379,24.59,0,15,54,2,11
1/4/2015 7:30,2,0,151,3.29,4194304,913939,21.79,0,13,54,2,11
1/4/2015 7:35,2,0,153,3.34,4194304,880384,20.99,0,15,54,2,11
1/4/2015 7:40,2,0,151,3.29,4194304,897162,21.39,0,15,54,2,11
1/4/2015 7:45,2,0,154,3.37,4194304,930716,22.19,0,14,54,10,13
1/4/2015 7:50,2,0,165,3.61,4194304,1098488,26.19,0,15,54,23,20
1/4/2015 7:55,2,0,157,3.43,4194304,1249483,29.79,0,17,54,27,37
1/4/2015 8:00,2,0,167,3.65,4194304,1090100,25.99,0,15,54,8,22
1/4/2015 8:05,2,0,164,3.57,4194304,1039768,24.79,0,18,54,24,35
1/4/2015 8:10,2,0,154,3.36,4194304,997825,23.79,0,14,54,2,12
1/4/2015 8:15,2,0,151,3.29,4194304,972659,23.19,0,15,54,2,18
1/4/2015 8:20,2,0,195,4.26,4194304,1246547,29.72,0,17,54,83,42
1/4/2015 8:25,2,0,197,4.3,4194304,1280102,30.52,0,23,54,41,36
1/4/2015 8:30,2,0,195,4.26,4194304,1266260,30.19,0,20,54,21,44
1/4/2015 8:35,2,0,239,5.21,4194304,1201668,28.65,0,24,54,76,62
1/4/2015 8:40,2,0,233,5.08,4194304,1392089,33.19,47,502,54,66,95
1/4/2015 8:45,2,0,215,4.69,4194304,1330433,31.72,0,19,54,56,53
1/4/2015 8:50,2,0,211,4.6,4194304,1288490,30.72,0,19,54,30,42
1/4/2015 8:55,2,0,200,4.37,4194304,1456262,34.72,0,20,54,40,46
1/4/2015 9:00,2,0,185,4.03,4194304,1212993,28.92,0,14,54,20,41
1/4/2015 9:05,2,0,169,3.69,4194304,1036832,24.72,0,18,54,21,19
1/4/2015 9:10,2,0,174,3.81,4194304,1028443,24.52,0,19,54,25,24
1/4/2015 9:15,2,0,224,4.88,4194304,1025507,24.45,0,19,54,223,31
1/4/2015 9:20,2,0,195,4.25,4194304,1196216,28.52,0,20,54,32,70
1/4/2015 9:25,2,0,164,3.59,4194304,1039768,24.79,0,17,54,14,19
1/4/2015 9:30,2,0,176,3.83,4194304,1112329,26.52,0,16,54,25,52
1/4/2015 9:35,2,0,166,3.62,4194304,1025507,24.45,0,18,54,8,16
1/4/2015 9:40,2,0,225,4.91,4194304,1050673,25.05,0,19,54,126,64
1/4/2015 9:45,2,0,211,4.61,4194304,1087164,25.92,0,18,54,118,32
1/4/2015 9:50,2,0,206,4.5,4194304,1179438,28.12,0,24,54,71,40
1/4/2015 9:55,2,0,181,3.94,4194304,1280102,30.52,0,17,54,12,23
1/4/2015 10:00,2,0,190,4.15,4194304,1078775,25.72,0,492,54,503,23
1/4/2015 10:05,2,0,998,21.73,4194304,1453326,34.65,364,1180,54,29,67
1/4/2015 10:10,2,0,538,11.72,4194304,1794743,42.79,0,21,54,37,49
1/4/2015 10:15,2,0,1010,22,4194304,1283038,30.59,0,154,54,364,230
1/4/2015 10:20,2,0,310,6.76,4194304,1299815,30.99,0,21,54,42,136
1/4/2015 10:25,2,0,210,4.58,4194304,1022991,24.39,0,18,54,18,54
1/4/2015 10:30,2,0,187,4.09,4194304,997825,23.79,0,14,54,45,23
1/4/2015 10:35,2,0,204,4.45,4194304,1014602,24.19,0,17,54,18,56
1/4/2015 10:40,2,0,353,7.7,4194304,1210057,28.85,0,25,54,137,52
1/4/2015 10:45,2,0,221,4.82,4194304,1249483,29.79,0,17,54,42,43
1/4/2015 10:50,2,0,257,5.61,4194304,1076258,25.66,0,19,54,106,68
1/4/2015 10:55,2,0,612,13.33,4194304,1142948,27.25,0,154,54,387,170
1/4/2015 11:00,2,0,192,4.2,4194304,1092616,26.05,1,20,54,16,21
1/4/2015 11:05,2,0,237,5.17,4194304,1048157,24.99,0,611,54,638,59
1/4/2015 11:10,2,0,2482,54.03,4194304,1998586,47.65,1,2190,54,526,307
1/4/2015 11:15,2,0,538,11.71,4194304,1526307,36.39,0,23,54,151,106
1/4/2015 11:20,2,0,433,9.44,4194304,1199152,28.59,0,18,54,656,74
1/4/2015 11:25,2,0,338,7.38,4194304,1274649,30.39,0,19,54,80,168
1/4/2015 11:30,2,0,350,7.64,4194304,1268777,30.25,0,21,54,529,345
1/4/2015 11:35,2,0,375,8.17,4194304,1087164,25.92,0,18,54,105,144
1/4/2015 11:40,2,0,240,5.25,4194304,955882,22.79,0,96,54,469,69
1/4/2015 11:45,2,0,371,8.09,4194304,1109393,26.45,0,60,54,162,105
1/4/2015 11:50,2,0,1021,22.23,4194304,1263324,30.12,0,136,54,369,266
1/4/2015 11:55,2,0,282,6.15,4194304,1157208,27.59,0,17,54,360,68
1/4/2015 12:00,2,0,287,6.27,4194304,1061998,25.32,0,16,54,146,62
1/4/2015 12:05,2,0,215,4.69,4194304,1095552,26.12,0,18,54,167,84
1/4/2015 12:10,2,0,238,5.19,4194304,1132043,26.99,0,20,54,83,51
1/4/2015 12:15,2,0,233,5.09,4194304,1087164,25.92,0,21,54,171,81
1/4/2015 12:20,2,0,197,4.3,4194304,936169,22.32,0,16,54,13,28
1/4/2015 12:25,2,0,232,5.06,4194304,1221381,29.12,0,17,54,21,48
1/4/2015 12:30,2,0,154,3.38,4194304,1179438,28.12,0,14,54,2,11
1/4/2015 12:35,2,0,251,5.46,4194304,1061998,25.32,0,17,54,13,54
1/4/2015 12:40,2,0,180,3.92,4194304,1006214,23.99,0,16,54,14,27
1/4/2015 12:45,2,0,273,5.95,4194304,1073322,25.59,0,19,54,54,65
1/4/2015 12:50,2,0,165,3.61,4194304,1064934,25.39,0,15,54,3,12
1/4/2015 12:55,2,0,162,3.53,4194304,1006214,23.99,0,17,54,5,13
1/4/2015 13:00,2,0,190,4.16,4194304,1115265,26.59,0,16,54,8,18
1/4/2015 13:05,2,0,180,3.92,4194304,1022991,24.39,0,20,54,11,20
1/4/2015 13:10,2,0,220,4.8,4194304,1075839,25.65,0,17,54,38,54
1/4/2015 13:15,2,0,478,10.41,4194304,1120718,26.72,0,176,54,239,152
1/4/2015 13:20,2,0,719,15.65,4194304,1394606,33.25,0,15,54,128,126
1/4/2015 13:25,2,0,174,3.8,4194304,1319109,31.45,0,18,54,25,26
1/4/2015 13:30,2,0,157,3.42,4194304,1165597,27.79,0,14,54,12,20
1/4/2015 13:35,2,0,173,3.78,4194304,994889,23.72,0,15,54,14,49
1/4/2015 13:40,2,0,211,4.6,4194304,936169,22.32,0,16,54,55,50
1/4/2015 13:45,2,0,223,4.86,4194304,1179438,28.12,0,16,54,32,56
1/4/2015 13:50,2,0,190,4.14,4194304,1092616,26.05,0,16,54,20,32
1/4/2015 13:55,2,0,165,3.6,4194304,1087164,25.92,0,16,54,12,46
1/4/2015 14:00,2,0,152,3.33,4194304,897162,21.39,0,13,54,2,11
1/4/2015 14:05,2,0,164,3.58,4194304,1042285,24.85,0,17,54,19,54
1/4/2015 14:10,2,0,157,3.42,4194304,994889,23.72,0,15,54,6,15
1/4/2015 14:15,2,0,160,3.49,4194304,1031379,24.59,0,14,54,12,46
1/4/2015 14:20,2,0,249,5.43,4194304,1059062,25.25,0,17,54,354,53
1/4/2015 14:25,2,0,233,5.09,4194304,1229770,29.32,0,18,54,237,45
1/4/2015 14:30,2,0,169,3.69,4194304,1333369,31.79,0,14,54,11,38
1/4/2015 14:35,2,0,228,4.97,4194304,1224317,29.19,0,17,54,228,162
1/4/2015 14:40,2,0,235,5.12,4194304,1118201,26.66,0,17,54,180,60
1/4/2015 14:45,2,0,160,3.49,4194304,1120718,26.72,0,14,54,8,12
1/4/2015 14:50,2,0,151,3.29,4194304,997825,23.79,0,14,54,2,11
1/4/2015 14:55,2,0,199,4.35,4194304,1025507,24.45,0,19,54,41,76
1/4/2015 15:00,2,0,179,3.9,4194304,1031379,24.59,0,16,54,20,23
1/4/2015 15:05,2,0,184,4.02,4194304,997825,23.79,0,17,54,17,40
1/4/2015 15:10,2,0,197,4.29,4194304,1039768,24.79,0,17,54,148,98
1/4/2015 15:15,2,0,255,5.57,4194304,1064934,25.39,0,18,54,159,130
1/4/2015 15:20,2,0,157,3.43,4194304,1148820,27.39,0,15,54,74,25
1/4/2015 15:25,2,0,231,5.05,4194304,1134559,27.05,0,17,54,143,92
1/4/2015 15:30,2,0,158,3.45,4194304,1249483,29.79,0,15,54,34,33
1/4/2015 15:35,2,0,192,4.18,4194304,997825,23.79,0,16,54,234,30
1/4/2015 15:40,2,0,182,3.98,4194304,1073322,25.59,0,19,54,87,36
1/4/2015 15:45,2,0,198,4.31,4194304,1081711,25.79,0,19,54,128,53
1/4/2015 15:50,2,0,196,4.29,4194304,1014602,24.19,0,18,54,176,41
1/4/2015 15:55,2,0,207,4.51,4194304,1207540,28.79,0,20,54,211,59
1/4/2015 16:00,2,0,202,4.42,4194304,1140431,27.19,0,18,54,61,49
1/4/2015 16:05,2,0,213,4.65,4194304,1098488,26.19,0,20,54,70,78
1/4/2015 16:10,2,0,185,4.04,4194304,1212993,28.92,0,17,54,33,31
1/4/2015 16:15,2,0,174,3.79,4194304,1145884,27.32,0,17,54,36,62
1/4/2015 16:20,2,0,209,4.56,4194304,1173986,27.99,0,19,54,138,37
1/4/2015 16:25,2,0,218,4.75,4194304,1268777,30.25,0,20,54,37,72
1/4/2015 16:30,2,0,242,5.28,4194304,1266260,30.19,0,17,54,216,39
1/4/2015 16:35,2,0,186,4.05,4194304,1120718,26.72,0,19,54,67,36
1/4/2015 16:40,2,0,339,7.38,4194304,1293943,30.85,0,20,54,633,65
1/4/2015 16:45,2,0,230,5.02,4194304,1503658,35.85,0,18,54,25,62
1/4/2015 16:50,2,0,166,3.62,4194304,1061998,25.32,0,17,54,8,16
1/4/2015 16:55,2,0,259,5.65,4194304,1017119,24.25,0,17,54,311,32
1/4/2015 17:00,2,0,165,3.59,4194304,972659,23.19,0,14,54,178,37
1/4/2015 17:05,2,0,175,3.83,4194304,916455,21.85,0,18,54,25,54
1/4/2015 17:10,2,0,169,3.69,4194304,1014602,24.19,0,16,54,35,25
1/4/2015 17:15,2,0,243,5.3,4194304,1053609,25.12,0,20,54,234,106
1/4/2015 17:20,2,0,284,6.19,4194304,1142948,27.25,0,18,54,397,88
1/4/2015 17:25,2,0,181,3.95,4194304,1252000,29.85,0,17,54,36,30
1/4/2015 17:30,2,0,166,3.62,4194304,1140431,27.19,0,15,54,18,21
1/4/2015 17:35,2,0,188,4.1,4194304,975176,23.25,0,18,54,42,62
1/4/2015 17:40,2,0,148,3.23,4194304,933233,22.25,0,15,54,2,11
1/4/2015 17:45,2,0,151,3.29,4194304,930716,22.19,0,14,54,2,11
1/4/2015 17:50,2,0,148,3.22,4194304,877448,20.92,0,14,54,2,11
1/4/2015 17:55,2,0,155,3.38,4194304,997825,23.79,0,16,54,12,45
1/4/2015 18:00,2,0,147,3.21,4194304,888773,21.19,0,14,54,2,11
1/4/2015 18:05,2,0,149,3.24,4194304,846830,20.19,0,16,54,2,11
1/4/2015 18:10,2,0,147,3.22,4194304,888773,21.19,0,14,54,2,11
1/4/2015 18:15,2,0,155,3.39,4194304,930716,22.19,0,15,54,12,46
1/4/2015 18:20,2,0,140,3.05,4194304,830053,19.79,0,15,54,2,11
1/4/2015 18:25,2,0,172,3.76,4194304,1173986,27.99,0,17,54,32,22
1/4/2015 18:30,2,0,147,3.22,4194304,1190763,28.39,0,12,54,2,11
1/4/2015 18:35,2,0,154,3.36,4194304,981048,23.39,0,16,54,12,46
1/4/2015 18:40,2,0,152,3.31,4194304,1022991,24.39,0,15,54,2,27
1/4/2015 18:45,2,0,199,4.35,4194304,1045221,24.92,0,17,54,43,48
1/4/2015 18:50,2,0,188,4.1,4194304,1112329,26.52,0,15,54,19,46
1/4/2015 18:55,2,0,160,3.5,4194304,975176,23.25,0,16,54,7,18
1/4/2015 19:00,2,0,148,3.22,4194304,939105,22.39,0,13,54,2,11
1/4/2015 19:05,2,0,169,3.69,4194304,961334,22.92,0,17,54,17,62
1/4/2015 19:10,2,0,160,3.5,4194304,880384,20.99,0,16,54,10,28
1/4/2015 19:15,2,0,162,3.54,4194304,880384,20.99,0,15,54,32,20
1/4/2015 19:20,2,0,141,3.09,4194304,888773,21.19,0,15,54,2,11
1/4/2015 19:25,2,0,165,3.6,4194304,1028443,24.52,0,16,54,12,46
1/4/2015 19:30,2,0,149,3.25,4194304,1106877,26.39,0,13,54,2,15
1/4/2015 19:35,2,0,155,3.39,4194304,905550,21.59,0,16,54,12,46
1/4/2015 19:40,2,0,154,3.36,4194304,882901,21.05,0,15,54,3,16
1/4/2015 19:45,2,0,180,3.93,4194304,939105,22.39,0,15,54,28,67
1/4/2015 19:50,2,0,148,3.24,4194304,874512,20.85,0,14,54,2,11
1/4/2015 19:55,2,0,148,3.23,4194304,936169,22.32,0,16,54,2,11
1/4/2015 20:00,2,0,149,3.25,4194304,983564,23.45,0,14,54,2,15
1/4/2015 20:05,2,0,185,4.03,4194304,1039768,24.79,0,17,54,17,42
1/4/2015 20:10,2,0,148,3.23,4194304,888773,21.19,0,15,54,2,22
1/4/2015 20:15,2,0,155,3.38,4194304,880384,20.99,0,16,54,12,46
1/4/2015 20:20,2,0,139,3.04,4194304,952946,22.72,0,14,54,2,11
1/4/2015 20:25,2,0,183,4,4194304,1179438,28.12,0,16,54,17,35
1/4/2015 20:30,2,0,147,3.22,4194304,1238159,29.52,0,13,54,1,11
1/4/2015 20:35,2,0,150,3.28,4194304,955882,22.79,0,15,54,2,40
1/4/2015 20:40,2,0,164,3.58,4194304,947493,22.59,0,15,54,8,20
1/4/2015 20:45,2,0,171,3.74,4194304,939105,22.39,0,16,54,14,28
1/4/2015 20:50,2,0,153,3.33,4194304,972659,23.19,0,14,54,5,15
1/4/2015 20:55,2,0,149,3.25,4194304,905550,21.59,0,16,54,2,11
1/4/2015 21:00,2,0,148,3.23,4194304,989436,23.59,0,14,54,2,15
1/4/2015 21:05,2,0,161,3.52,4194304,981048,23.39,0,17,54,12,19
1/4/2015 21:10,2,0,148,3.24,4194304,981048,23.39,0,15,54,2,11
1/4/2015 21:15,2,0,149,3.26,4194304,905550,21.59,0,16,54,2,17
1/4/2015 21:20,2,0,140,3.05,4194304,972659,23.19,0,14,54,2,11
1/4/2015 21:25,2,0,163,3.55,4194304,1115265,26.59,0,16,54,2,11
1/4/2015 21:30,2,0,147,3.2,4194304,1064934,25.39,0,14,54,2,11
1/4/2015 21:35,2,0,157,3.43,4194304,994889,23.72,0,16,54,12,46
1/4/2015 21:40,2,0,151,3.3,4194304,821664,19.59,0,15,54,12,19
1/4/2015 21:45,2,0,169,3.69,4194304,1061998,25.32,0,16,54,15,25
1/4/2015 21:50,2,0,175,3.81,4194304,1187827,28.32,0,15,54,13,30
1/4/2015 21:55,2,0,151,3.3,4194304,986500,23.52,0,16,54,2,14
1/4/2015 22:00,2,0,168,3.66,4194304,1020055,24.32,0,16,54,11,26
1/4/2015 22:05,2,0,235,5.12,4194304,1260388,30.05,0,16,54,17,63
1/4/2015 22:10,2,0,201,4.39,4194304,1319109,31.45,0,19,54,43,44
1/4/2015 22:15,2,0,193,4.21,4194304,1075839,25.65,0,19,54,30,59
1/4/2015 22:20,2,0,170,3.71,4194304,1059062,25.25,0,17,54,16,23
1/4/2015 22:25,2,0,208,4.53,4194304,1238159,29.52,0,21,54,29,60
1/4/2015 22:30,2,0,202,4.41,4194304,1330433,31.72,0,18,54,25,44
1/4/2015 22:35,2,0,203,4.42,4194304,1056545,25.19,0,20,54,29,43
1/4/2015 22:40,2,0,170,3.71,4194304,1098488,26.19,0,18,54,16,25
1/4/2015 22:45,2,0,211,4.61,4194304,1000342,23.85,0,19,54,56,48
1/4/2015 22:50,2,0,194,4.24,4194304,1048157,24.99,0,42,54,117,52
1/4/2015 22:55,2,0,226,4.94,4194304,1061998,25.32,0,20,54,87,88
1/4/2015 23:00,2,0,182,3.97,4194304,1045221,24.92,0,15,54,67,49
1/4/2015 23:05,2,0,154,3.37,4194304,1059062,25.25,0,16,54,20,19
1/4/2015 23:10,2,0,150,3.27,4194304,947493,22.59,0,13,54,4,13
1/4/2015 23:15,2,0,152,3.33,4194304,994889,23.72,0,15,54,5,19
1/4/2015 23:20,2,0,188,4.1,4194304,1093036,26.06,0,17,54,32,47
1/4/2015 23:25,2,0,175,3.82,4194304,1022991,24.39,0,15,54,14,48
1/4/2015 23:30,2,0,147,3.21,4194304,1274649,30.39,0,14,54,2,11
1/4/2015 23:35,2,0,154,3.36,4194304,922327,21.99,0,17,54,12,46
1/4/2015 23:40,2,0,147,3.2,4194304,930716,22.19,0,14,54,2,11
1/4/2015 23:45,2,0,150,3.27,4194304,796498,18.99,0,15,54,2,11
1/4/2015 23:50,2,0,162,3.54,4194304,871996,20.79,0,15,54,11,22
1/4/2015 23:55,2,0,155,3.39,4194304,1031379,24.59,0,18,54,12,46
1/5/2015 0:00,2,0,148,3.22,4194304,1106877,26.39,0,13,54,2,11
1/5/2015 0:05,2,0,156,3.4,4194304,955882,22.79,0,17,54,12,46
1/5/2015 0:10,2,0,146,3.18,4194304,1014602,24.19,0,15,54,2,11
1/5/2015 0:15,2,0,277,6.04,4194304,1984745,47.32,0,73,54,74,2629
1/5/2015 0:20,2,0,138,3.01,4194304,1335886,31.85,0,15,54,2,11
1/5/2015 0:25,2,0,163,3.56,4194304,1061998,25.32,0,15,54,2,11
1/5/2015 0:30,2,0,146,3.18,4194304,1171050,27.92,0,14,54,2,11
1/5/2015 0:35,2,0,151,3.29,4194304,882901,21.05,0,15,54,12,46
1/5/2015 0:40,2,0,146,3.19,4194304,863607,20.59,0,14,54,2,11
1/5/2015 0:45,2,0,154,3.37,4194304,1059062,25.25,0,14,54,12,46
1/5/2015 0:50,2,0,145,3.18,4194304,882901,21.05,0,15,54,2,11
1/5/2015 0:55,2,0,149,3.26,4194304,821664,19.59,0,15,54,12,46
1/5/2015 1:00,2,0,147,3.2,4194304,911003,21.72,0,13,54,2,11
1/5/2015 1:05,2,0,154,3.37,4194304,913939,21.79,0,16,54,12,46
1/5/2015 1:10,2,0,147,3.2,4194304,882901,21.05,0,15,54,2,11
1/5/2015 1:15,2,0,147,3.21,4194304,972659,23.19,0,15,54,2,11
1/5/2015 1:20,2,0,140,3.05,4194304,1014602,24.19,0,14,54,2,12
1/5/2015 1:25,2,0,149,3.26,4194304,989436,23.59,0,15,54,12,45
1/5/2015 1:30,2,0,132,2.89,4194304,1238159,29.52,0,14,54,2,11
1/5/2015 1:35,2,0,133,2.91,4194304,880384,20.99,0,15,54,2,18
1/5/2015 1:40,2,0,133,2.9,4194304,913939,21.79,0,14,54,2,11
1/5/2015 1:45,2,0,152,3.32,4194304,919391,21.92,0,14,54,12,46
1/5/2015 1:50,2,0,146,3.18,4194304,950010,22.65,0,14,54,2,11
1/5/2015 1:55,2,0,146,3.2,4194304,899678,21.45,0,15,54,2,11
1/5/2015 2:00,2,0,147,3.21,4194304,905550,21.59,0,13,54,2,11
1/5/2015 2:05,2,0,148,3.23,4194304,919391,21.92,0,16,54,2,11
1/5/2015 2:10,2,0,149,3.24,4194304,857735,20.45,0,15,54,2,11
1/5/2015 2:15,2,0,150,3.27,4194304,1039768,24.79,0,15,54,2,11
1/5/2015 2:20,2,0,138,3.02,4194304,1039768,24.79,0,14,54,2,11
1/5/2015 2:25,2,0,162,3.53,4194304,1073322,25.59,0,16,54,12,46
1/5/2015 2:30,2,0,147,3.21,4194304,1123654,26.79,0,13,54,2,11
1/5/2015 2:35,2,0,147,3.21,4194304,846830,20.19,0,15,54,2,11
1/5/2015 2:40,2,0,147,3.2,4194304,1098488,26.19,0,15,54,2,11
